maxPutTime,maxPutListTime + ,maxGetTime,maxGetListTime,maxDeleteTime,maxDeleteListTime,putRollingAverage,putListRollingAverage,getRollingAverage,getListRollingAverage,deleteRollingAverage,deleteListRollingAverage,putRollingMax,putListRollingMax,getRollingMax,getListRollingMax,deleteRollingMax,deleteListRollingMax,putPrimaryTotalCount,putPrimaryRollingCount,putFailoverTotalCount,putFailoverRollingCount,putListPrimaryTotalCount,putListPrimaryRollingCount,putListFailoverTotalCount,putListFailoverRollingCount,getPrimaryCount,getPrimaryRollingCount,getFailoverCount,getFailoverRollingCount,getListPrimaryCount,getListPrimaryRollingCount,getListFailoverCount,getListFailoverRollingCount,deletePrimaryCount,deletePrimaryRollingCount,deleteFailoverCount,deleteFailoverRollingCount,deleteListPrimaryCount,deleteListPrimaryRollingCount,deleteListFailoverCount,deleteListFailoverRollingCount,
556,0,41,0,487,0,4,0,1,0,3,0,7,0,3,0,7,0,5974,100,2326,0,0,0,0,0,5897,100,2403,0,0,0,0,0,5952,100,2348,0,0,0,0,0
556,0,41,0,487,0,4,0,1,0,3,0,6,0,4,0,6,0,6074,100,2326,0,0,0,0,0,5997,100,2403,0,0,0,0,0,6052,100,2348,0,0,0,0,0
556,0,41,0,487,0,5,0,1,0,4,0,77,0,22,0,25,0,6172,98,2328,2,0,0,0,0,6096,99,2404,1,0,0,0,0,6147,95,2353,5,0,0,0,0
556,0,41,0,487,0,4,0,1,0,3,0,7,0,3,0,6,0,6272,100,2328,0,0,0,0,0,6196,100,2404,0,0,0,0,0,6247,100,2353,0,0,0,0,0
556,0,41,0,487,0,6,0,1,0,5,0,43,0,22,0,27,0,6364,92,2336,8,0,0,0,0,6295,99,2405,1,0,0,0,0,6341,94,2359,6,0,0,0,0
556,0,41,0,487,0,4,0,1,0,3,0,8,0,3,0,6,0,6464,100,2336,0,0,0,0,0,6395,100,2405,0,0,0,0,0,6441,100,2359,0,0,0,0,0
556,0,41,0,487,0,6,0,2,0,5,0,26,0,22,0,25,0,6557,93,2343,7,0,0,0,0,6493,98,2407,2,0,0,0,0,6535,94,2365,6,0,0,0,0
556,0,41,0,487,0,4,0,1,0,3,0,11,0,4,0,8,0,6657,100,2343,0,0,0,0,0,6593,100,2407,0,0,0,0,0,6635,100,2365,0,0,0,0,0
556,0,41,0,487,0,4,0,1,0,4,0,11,0,3,0,26,0,6757,100,2343,0,0,0,0,0,6693,100,2407,0,0,0,0,0,6734,99,2366,1,0,0,0,0
556,0,41,0,487,0,5,0,1,0,3,0,25,0,22,0,24,0,6854,97,2346,3,0,0,0,0,6792,99,2408,1,0,0,0,0,6829,95,2371,5,0,0,0,0
556,0,41,0,487,0,5,0,1,0,4,0,16,0,3,0,121,0,6902,48,2398,52,0,0,0,0,6839,47,2461,53,0,0,0,0,6876,47,2424,53,0,0,0,0
703,0,41,0,487,0,13,0,1,0,3,0,703,0,9,0,5,0,6902,0,2498,100,0,0,0,0,6839,0,2561,100,0,0,0,0,6876,0,2524,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,5,0,25,0,2,0,79,0,6902,0,2598,100,0,0,0,0,6839,0,2661,100,0,0,0,0,6877,1,2623,99,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,54,0,3,0,6,0,6902,0,2698,100,0,0,0,0,6839,0,2761,100,0,0,0,0,6877,0,2723,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,6,0,2,0,31,0,6902,0,2798,100,0,0,0,0,6839,0,2861,100,0,0,0,0,6877,0,2823,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,56,0,2,0,5,0,6903,1,2897,99,0,0,0,0,6839,0,2961,100,0,0,0,0,6877,0,2923,100,0,0,0,0
703,0,41,0,487,0,7,0,1,0,3,0,231,0,3,0,5,0,6903,0,2997,100,0,0,0,0,6839,0,3061,100,0,0,0,0,6877,0,3023,100,0,0,0,0
703,0,41,0,487,0,5,0,1,0,3,0,72,0,2,0,10,0,6903,0,3097,100,0,0,0,0,6839,0,3161,100,0,0,0,0,6878,1,3122,99,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,6,0,2,0,13,0,6903,0,3197,100,0,0,0,0,6839,0,3261,100,0,0,0,0,6878,0,3222,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,8,0,3,0,44,0,6903,0,3297,100,0,0,0,0,6839,0,3361,100,0,0,0,0,6878,0,3322,100,0,0,0,0
703,0,41,0,487,0,5,0,1,0,5,0,26,0,2,0,96,0,6903,0,3397,100,0,0,0,0,6839,0,3461,100,0,0,0,0,6879,1,3421,99,0,0,0,0
703,0,41,0,487,0,4,0,1,0,4,0,6,0,4,0,77,0,6903,0,3497,100,0,0,0,0,6839,0,3561,100,0,0,0,0,6879,0,3521,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,19,0,2,0,5,0,6903,0,3597,100,0,0,0,0,6839,0,3661,100,0,0,0,0,6879,0,3621,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,5,0,12,0,5,0,6903,0,3697,100,0,0,0,0,6839,0,3761,100,0,0,0,0,6879,0,3721,100,0,0,0,0
703,0,41,0,487,0,5,0,1,0,4,0,25,0,2,0,43,0,6903,0,3797,100,0,0,0,0,6839,0,3861,100,0,0,0,0,6880,1,3820,99,0,0,0,0
703,0,41,0,487,0,4,0,1,0,4,0,6,0,3,0,104,0,6903,0,3897,100,0,0,0,0,6839,0,3961,100,0,0,0,0,6880,0,3920,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,5,0,6,0,3,0,202,0,6903,0,3997,100,0,0,0,0,6839,0,4061,100,0,0,0,0,6880,0,4020,100,0,0,0,0
703,0,41,0,487,0,8,0,1,0,5,0,284,0,3,0,89,0,6903,0,4097,100,0,0,0,0,6839,0,4161,100,0,0,0,0,6880,0,4120,100,0,0,0,0
